input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,input_main_postcode,input_main_street,input_main_street_number,veridion_id,company_name,main_country_code,main_city,main_postcode,website_domain,score,rank,name_sim,country_match,city_match,postcode_match,street_match,number_match
162,Egencia Sweden AB,SE,Sweden,Stockholm County,Stockholm,117 43,Fredsborgsgatan,24,f0c72abe-1190-11ec-b209-8586c52da7c4,Egencia,PK,Lahore,,egencia.co.za,0.3666666666666667,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
162,Egencia Sweden AB,SE,Sweden,Stockholm County,Stockholm,117 43,Fredsborgsgatan,24,b084ffb5-0ed2-11ec-b768-ff36d9489970,Egencia,FR,Courbevoie,92400,egencia.ae,0.3666666666666667,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
162,Egencia Sweden AB,SE,Sweden,Stockholm County,Stockholm,117 43,Fredsborgsgatan,24,c48af6f3-953c-11eb-b95d-09752ee000df,Egencia Canada,NZ,Wellington,,egencia.ca,0.35357142857142865,5.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0
163,Egeneration Limited,BD,Bangladesh,Dhaka Division,Dhaka,,,,9ade0445-93e4-11eb-8ad6-7326edce8d21,eGeneration,BD,Dhaka,1212,egeneration.co,0.85,1.0,1.0,1.0,1.0,0.0,0.0,0.0
163,Egeneration Limited,BD,Bangladesh,Dhaka Division,Dhaka,,,,605bddb0-e825-11ec-a6bd-83a5ad8c989e,Egeneration,BD,Dhaka,1215,egeneration.com.bd,0.85,2.0,1.0,1.0,1.0,0.0,0.0,0.0
163,Egeneration Limited,BD,Bangladesh,Dhaka Division,Dhaka,,,,c3be3d54-b6b6-11ef-b840-cd317407a6a9,eGeneration Limited,,,,coronavirus.pages.dev,0.55,3.0,1.0,0.0,0.0,0.0,0.0,0.0
163,Egeneration Limited,BD,Bangladesh,Dhaka Division,Dhaka,,,,03f2e651-e289-11ec-9494-8f8b177c6cb0,E-Generation,,,,entrepreneurgeneration.com,0.5260869565217392,4.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0
163,Egeneration Limited,BD,Bangladesh,Dhaka Division,Dhaka,,,,07d9aaac-1901-11f0-a0ff-4d1bfd792185,WebQ1,AU,Melbourne,,webq1.com.au,0.06875,5.0,0.125,0.0,0.0,0.0,0.0,0.0
168,ENERGI HOBRO TELE A/S,DK,Denmark,Central Denmark Region,Silkeborg,8600,Tietgensvej,4,08a30f82-93e5-11eb-b5f6-816dd10ac7b0,Eniig Energi Naturgas,DK,Silkeborg,8600,eniig.com,0.697904761904762,1.0,0.47619047619047616,1.0,1.0,1.0,0.8,1.0
168,ENERGI HOBRO TELE A/S,DK,Denmark,Central Denmark Region,Silkeborg,8600,Tietgensvej,4,048d6286-247d-11ed-94bd-fb4903e54c24,Energimidt,DK,Silkeborg,8600,energimidt.dk,0.6843870967741937,2.0,0.45161290322580644,1.0,1.0,1.0,0.8,1.0
168,ENERGI HOBRO TELE A/S,DK,Denmark,Central Denmark Region,Silkeborg,8600,Tietgensvej,4,b6dc75a2-93e4-11eb-aa66-9b8d95e2171b,Norlys,DK,Silkeborg,8600,norlys.dk,0.5989629629629631,3.0,0.2962962962962963,1.0,1.0,1.0,0.8,1.0
168,ENERGI HOBRO TELE A/S,DK,Denmark,Central Denmark Region,Silkeborg,8600,Tietgensvej,4,0415c185-247d-11ed-9de8-7db6f7298725,Energi Danmark Securities A/S.,DK,Aarhus,8200,,0.53,4.0,0.6,1.0,0.0,0.0,0.0,0.0
168,ENERGI HOBRO TELE A/S,DK,Denmark,Central Denmark Region,Silkeborg,8600,Tietgensvej,4,038cb901-93e5-11eb-b5f6-816dd10ac7b0,Energi Fyn,DK,Odense,5250,energifyn.dk,0.4483870967741936,5.0,0.45161290322580644,1.0,0.0,0.0,0.0,0.0
169,Enreach Campaigns A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2860,Tobaksvejen,25,dd63e4c0-93e4-11eb-8ad6-7326edce8d21,Campaigns,DK,Copenhagen,1434,campaigns.dk,0.53,1.0,0.6,1.0,0.0,0.0,0.0,0.0
169,Enreach Campaigns A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2860,Tobaksvejen,25,cca5a50b-a725-11ef-992e-0bf06164345a,Enreach Campaigns,US,Los Angeles,90012,enreachcampaigns.com,0.49210526315789477,2.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
169,Enreach Campaigns A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2860,Tobaksvejen,25,378ef9cd-dfcd-11ed-9724-3d5242e4c304,Enreach DK,DK,Copenhagen,2300,enreach.dk,0.4838709677419355,3.0,0.5161290322580645,1.0,0.0,0.0,0.0,0.0
169,Enreach Campaigns A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2860,Tobaksvejen,25,a19ddba0-9bf6-11ec-91a1-ad3075ad1d81,Enreach,FI,Helsinki,00380,enreach.fi,0.275,4.0,0.5,0.0,0.0,0.0,0.0,0.0
169,Enreach Campaigns A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2860,Tobaksvejen,25,448b0f10-93e5-11eb-8ad6-7326edce8d21,ENREACH,NL,Almere,1361 BR,enreach.com,0.275,5.0,0.5,0.0,0.0,0.0,0.0,0.0
170,Ericsson (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,46150,,,03f8d710-588f-11ec-a973-1debdfc94bd7,Ericsson Telecommunications Sdn. Bhd.,MY,Shah Alam,40200,,0.5666666666666667,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
170,Ericsson (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,46150,,,63753822-b859-11ed-89c0-13579453b699,Ericsson Expertise Center Sdn Bhd.,MY,Shah Alam,40150,,0.5413793103448277,2.0,0.6206896551724138,1.0,0.0,0.0,0.0,0.0
170,Ericsson (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,46150,,,1b8f0f20-2504-11ec-87f0-9df72566ba84,Ericsson,MY,Puchong,47160,,0.46666666666666673,3.0,0.48484848484848486,1.0,0.0,0.0,0.0,0.0
170,Ericsson (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,46150,,,869f6933-e6fe-11ee-a4cc-db6ddf3d40c6,SwedCham,MY,Kuala Lumpur,50400,swedcham.my,0.30000000000000004,4.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.0
170,Ericsson (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,46150,,,06b6a8c3-93e5-11eb-b5f6-816dd10ac7b0,Ericsson,SE,Stockholm,164 40,ericsson.com,0.2666666666666667,5.0,0.48484848484848486,0.0,0.0,0.0,0.0,0.0
172,ERICSSON AB,SE,Sweden,,,,,,0332d405-f8c2-11ed-bfe7-b13fb516b9f1,Ericsson,SE,Motala,591 61,,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0
172,ERICSSON AB,SE,Sweden,,,,,,174c76a1-6a14-11ec-b298-b112a9e6ec9e,Ericsson,SE,Stockholms Kommun,164 80,ericsson.web.id,0.75,2.0,1.0,1.0,0.0,0.0,0.0,0.0
172,ERICSSON AB,SE,Sweden,,,,,,54eae5d4-0f30-11ec-898b-1b853dba0fbe,Ericsson,SE,Stockholm,164 28,hyey001.com,0.75,3.0,1.0,1.0,0.0,0.0,0.0,0.0
172,ERICSSON AB,SE,Sweden,,,,,,06b6a8c3-93e5-11eb-b5f6-816dd10ac7b0,Ericsson,SE,Stockholm,164 40,ericsson.com,0.75,4.0,1.0,1.0,0.0,0.0,0.0,0.0
172,ERICSSON AB,SE,Sweden,,,,,,334cae31-0bcc-11ec-a040-cbff7458f722,Ericsson Väst Seniorförening,SE,,,ericssonvastsen.se,0.5444444444444445,5.0,0.4444444444444444,1.0,1.0,0.0,0.0,0.0
174,ERICSSON DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Ørestads Boulevard,108,36729930-2d35-11ed-98d8-c5babc9e48bf,Ericsson,DK,Taastrup,2630,,0.5142857142857142,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0
174,ERICSSON DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Ørestads Boulevard,108,fc16bb84-726e-11ec-b6f0-47a47d649a3b,Sony Ericsson,DK,,,sonyericsson.dk,0.46666666666666673,2.0,0.48484848484848486,1.0,0.0,0.0,0.0,0.0
174,ERICSSON DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Ørestads Boulevard,108,2b0d7e04-f604-11ed-aead-21ce03eda686,Bugge Ericsson,DK,Skive Municipality,7870,,0.45882352941176474,3.0,0.47058823529411764,1.0,0.0,0.0,0.0,0.0
174,ERICSSON DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Ørestads Boulevard,108,00bfe731-f81d-11ed-96fb-4946b9c9c6b3,Elis Danmark A S – Vaskeri og skadedyrsservice,DK,Holbæk,4300,,0.4578125,4.0,0.46875,1.0,0.0,0.0,0.0,0.0
174,ERICSSON DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Ørestads Boulevard,108,ff083300-a7b5-11ed-bec3-afeedabcf530,Ericsson AS,NO,Oslo,0179,epignosis.no,0.3142857142857143,5.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
175,ERNST & YOUNG LLP,SG,Singapore,Central,Singapore,048583,Raffles Quay,1,01a05990-08db-11ee-a82b-313aff40d3b6,ERNST & YOUNG CC,GB,London,NW8 8QZ,ernstandyoung.play-cricket.com,0.47567567567567576,1.0,0.8648648648648649,0.0,0.0,0.0,0.0,0.0
175,ERNST & YOUNG LLP,SG,Singapore,Central,Singapore,048583,Raffles Quay,1,daa8f764-0040-11ef-9687-91451869a05d,Ernst Engineering Pte. Ltd.,SG,,619392,,0.4444444444444445,2.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0
175,ERNST & YOUNG LLP,SG,Singapore,Central,Singapore,048583,Raffles Quay,1,78556121-93e4-11eb-91fb-73d498260b10,ERNST GROUP,HK,Kowloon,999077,ernst-group.hk,0.33,3.0,0.6,0.0,0.0,0.0,0.0,0.0
175,ERNST & YOUNG LLP,SG,Singapore,Central,Singapore,048583,Raffles Quay,1,dc00b260-12b0-11ec-a67a-6968e4a83bb0,Ernst Technologies,HK,Kowloon,000000,ernst-technologies.hk,0.2675675675675676,4.0,0.4864864864864865,0.0,0.0,0.0,0.0,0.0
175,ERNST & YOUNG LLP,SG,Singapore,Central,Singapore,048583,Raffles Quay,1,0987ca21-93e5-11eb-97db-273ba5953680,Denkstatt,BG,Sofia,1407,denkstatt.at,0.19642857142857145,5.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
181,EWORK NORDIC ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1609,Axeltorv,2F,c2b5c128-93e4-11eb-8ad6-7326edce8d21,NORDIC MEDICAL SOLUTIONS,DK,Copenhagen,1609,nordicms.com,0.6835000000000001,1.0,0.45,1.0,1.0,1.0,0.8,1.0
181,EWORK NORDIC ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1609,Axeltorv,2F,e6bfaa18-8a9a-11ec-9bc9-75eda33df939,Nordic Sustainable Finance,DK,Copenhagen,1609,,0.6455238095238096,2.0,0.38095238095238093,1.0,1.0,1.0,0.8,1.0
181,EWORK NORDIC ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1609,Axeltorv,2F,d76350d1-f9c0-11ec-846d-d567c592974b,Nordic Medical Solutions Scandinavia,DK,Copenhagen,1609,nordicmss.com,0.6263846153846155,3.0,0.34615384615384615,1.0,1.0,1.0,0.8,1.0
181,EWORK NORDIC ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1609,Axeltorv,2F,478d3928-f773-11ec-8aaa-43579fe070c2,Nordic Medical Equipment & Services,DK,Copenhagen,1609,nordicmedicalequipment.com,0.6135471698113208,4.0,0.37735849056603776,1.0,1.0,1.0,0.8,0.0
181,EWORK NORDIC ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1609,Axeltorv,2F,04032183-93e5-11eb-b5f6-816dd10ac7b0,BioSite,DK,Copenhagen,1253,biosite.dk,0.34782608695652173,5.0,0.08695652173913043,1.0,1.0,0.0,0.0,0.0
182,EWORK GROUP NORWAY AS,NO,Norway,Oslo,Oslo,0158,Akersgata,16,ef614d16-93e4-11eb-aa66-9b8d95e2171b,Universal Music,NO,Oslo,0180,universalmusic.no,0.48933333333333334,1.0,0.24242424242424243,1.0,1.0,0.0,0.8,0.0
182,EWORK GROUP NORWAY AS,NO,Norway,Oslo,Oslo,0158,Akersgata,16,8674cc02-93e4-11eb-be5a-4f810ab55f2e,Ework Group,SE,Stockholm,111 20,eworkgroup.com,0.4472413793103448,2.0,0.7586206896551724,0.0,0.0,0.0,0.0,1.0
182,EWORK GROUP NORWAY AS,NO,Norway,Oslo,Oslo,0158,Akersgata,16,53e64113-69c7-11ec-bc75-4d5467a9c628,E-workgroup,,,,e-workgroup.com,0.37931034482758624,3.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.0
182,EWORK GROUP NORWAY AS,NO,Norway,Oslo,Oslo,0158,Akersgata,16,0e0dd834-6d12-11ec-86fc-316e7a9164ee,E work,IT,,,ewo.it,0.22916666666666669,4.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
182,EWORK GROUP NORWAY AS,NO,Norway,Oslo,Oslo,0158,Akersgata,16,15a345ac-99ee-11eb-a915-17adbec5ba3d,Up2Staff,CZ,Prague,150 00,up2staff.com,0.12692307692307694,5.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
188,FACEBOOK IRELAND LIMITED,IE,Ireland,Leinster,Dublin,,,,bbc22cb4-f88f-11ed-8b62-8d44f5b628fe,Facebook 3,IE,Dublin 3,D03 AY74,,0.6307692307692309,1.0,0.6923076923076923,1.0,0.5,0.0,0.0,0.0
188,FACEBOOK IRELAND LIMITED,IE,Ireland,Leinster,Dublin,,,,6de3c7f3-0472-11ec-8154-fd26fdffca6b,Facebook Training Ireland,IE,,,facebooktraining.ie,0.6292682926829269,2.0,0.7804878048780488,1.0,0.0,0.0,0.0,0.0
188,FACEBOOK IRELAND LIMITED,IE,Ireland,Leinster,Dublin,,,,7a9a4229-6822-11ed-8d4e-114c607a2511,Apps Facebook Ireland Ltd.,DE,Hövelhof,33161,ervfd.info,0.47567567567567576,3.0,0.8648648648648649,0.0,0.0,0.0,0.0,0.0
188,FACEBOOK IRELAND LIMITED,IE,Ireland,Leinster,Dublin,,,,0095c4ef-a7e8-11ef-9380-296953288b8e,Base Furnishings,IE,Dublin,D24 TD21,basefurnishings.ie,0.40312500000000007,4.0,0.1875,1.0,1.0,0.0,0.0,0.0
188,FACEBOOK IRELAND LIMITED,IE,Ireland,Leinster,Dublin,,,,01a8637b-01d4-11ec-a0e4-21d3363039cf,Merlin Press,IE,Balbriggan,K32 X597,merlinpress.ie,0.35714285714285715,5.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0
189,Falck Danmark A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2450,Sydhavnsgade,18,e9312230-93e4-11eb-86dd-ffbd1b53140e,Falck,DK,Copenhagen,2450,falck.com,0.6860000000000002,1.0,0.45454545454545453,1.0,1.0,1.0,0.8,1.0
189,Falck Danmark A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2450,Sydhavnsgade,18,bdc409a2-93e4-11eb-be3a-7f925cb94351,Falck Danmark,DK,Aarhus,8200,falck.dk,0.6766666666666667,2.0,0.8666666666666667,1.0,0.0,0.0,0.0,0.0
189,Falck Danmark A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2450,Sydhavnsgade,18,320ed9cd-93e5-11eb-b4a6-27899be4e45d,Lolland-Falster Brandvæsen,DK,Maribo,4930,lfbv.dk,0.4046511627906977,3.0,0.37209302325581395,1.0,0.0,0.0,0.0,0.0
189,Falck Danmark A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2450,Sydhavnsgade,18,47208709-93e5-11eb-8474-3bbe2d07207d,Falck Fire Services UK Ltd.,GB,Redcar,TS10 4RG,falck.uk,0.2538461538461539,4.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
189,Falck Danmark A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2450,Sydhavnsgade,18,4094a795-93e5-11eb-b4a6-27899be4e45d,Falck,AU,Belmont,6104,falck.com.au,0.25,5.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
190,Fastbridge Malaysia Sdn Bhd,MY,Malaysia,Selangor,Petaling Jaya,46100,Jalan 51A/223,,4cba9ee5-a61b-11ed-aaa4-6b695d8a952d,Siab M Sdn Bhd.,MY,Petaling Jaya,46100,,0.7011219512195124,1.0,0.5365853658536586,1.0,1.0,1.0,0.8,0.0
190,Fastbridge Malaysia Sdn Bhd,MY,Malaysia,Selangor,Petaling Jaya,46100,Jalan 51A/223,,4bd4a421-725b-11ec-a37c-11c248193b5d,Mall of Malaysia,MY,Petaling Jaya,46100,mallofmalaysia.com.my,0.6618139534883722,2.0,0.46511627906976744,1.0,1.0,1.0,0.8,0.0
190,Fastbridge Malaysia Sdn Bhd,MY,Malaysia,Selangor,Petaling Jaya,46100,Jalan 51A/223,,a2aee6d8-93e4-11eb-8ad6-7326edce8d21,FastBridge - Illuminate Education,US,Minneapolis,55402,,0.30344827586206896,3.0,0.5517241379310345,0.0,0.0,0.0,0.0,0.0
190,Fastbridge Malaysia Sdn Bhd,MY,Malaysia,Selangor,Petaling Jaya,46100,Jalan 51A/223,,7461b8c6-93e4-11eb-b89f-536884b3e7dd,Fastbridge,HU,Budapest,1082,fastbridge.hu,0.2972972972972973,4.0,0.5405405405405406,0.0,0.0,0.0,0.0,0.0
190,Fastbridge Malaysia Sdn Bhd,MY,Malaysia,Selangor,Petaling Jaya,46100,Jalan 51A/223,,b090de30-0d33-11ec-ab68-53aa72e5af4b,Fast Bridge,,,,bridgeloansdirect.com,0.2894736842105263,5.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0
194,DANSK HALON TEKNIK ApS,DK,Denmark,Capital Region Of Denmark,Hillerød,3400,Vølundsvej,17,149e2513-aac5-11ef-8555-0dd834e09bbc,Dansk Iso Teknik,DK,Ballerup,2750,isoteknik.dk,0.6352631578947369,1.0,0.7368421052631579,1.0,0.0,0.0,0.0,1.0
194,DANSK HALON TEKNIK ApS,DK,Denmark,Capital Region Of Denmark,Hillerød,3400,Vølundsvej,17,243116f4-1d25-11ef-b921-c3757368bc8d,Dansk Opto Teknik A/S.,DK,Frederiksberg,1915,,0.6348837209302326,2.0,0.7906976744186046,1.0,0.0,0.0,0.0,0.0
194,DANSK HALON TEKNIK ApS,DK,Denmark,Capital Region Of Denmark,Hillerød,3400,Vølundsvej,17,19d6ea02-7283-11ec-86f6-89657e84dbb2,Dansk Natur Teknik - Topkapning Nordsjælland,DK,Frederiksværk,3300,dansknaturteknik.dk,0.509375,3.0,0.5625,1.0,0.0,0.0,0.0,0.0
194,DANSK HALON TEKNIK ApS,DK,Denmark,Capital Region Of Denmark,Hillerød,3400,Vølundsvej,17,0987f7e4-0c9c-11ec-93c1-032e73923e00,Solarie Teknik,DK,Rebild Municipality,9520,solarieteknik.dk,0.4444444444444445,4.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0
194,DANSK HALON TEKNIK ApS,DK,Denmark,Capital Region Of Denmark,Hillerød,3400,Vølundsvej,17,623bbe83-7277-11ec-9dec-c1ee895b8d98,Ole lumholtz ekspert i skimmel sanering,DK,Frederiksberg,2000,skimmelsvampsanering.dk,0.2540983606557377,5.0,0.09836065573770492,1.0,0.0,0.0,0.0,0.0
199,GBT TRAVEL SERVICES UK LIMITED,GB,United Kingdom,England,London,E14 5HU,Churchill Place,5,0165a523-f0b3-11ee-849e-f5d408dc71cd,PAF SECURITISATION NO.,GB,London,E14 5HU,pafsecuritisationno1plc.com,0.6406511627906978,1.0,0.37209302325581395,1.0,1.0,1.0,0.8,1.0
199,GBT TRAVEL SERVICES UK LIMITED,GB,United Kingdom,England,London,E14 5HU,Churchill Place,5,55654d24-2501-11ec-afbe-77d05334befc,GBT CAD Services,GB,St. Ives,PE27 3LW,,0.6052631578947368,2.0,0.7368421052631579,1.0,0.0,0.0,0.0,0.0
199,GBT TRAVEL SERVICES UK LIMITED,GB,United Kingdom,England,London,E14 5HU,Churchill Place,5,0019d968-93e5-11eb-90d2-e3355a7e800b,GBT Evolution,GB,London,N1 7GU,gbtevolution.com,0.48857142857142855,3.0,0.34285714285714286,1.0,1.0,0.0,0.0,0.0
199,GBT TRAVEL SERVICES UK LIMITED,GB,United Kingdom,England,London,E14 5HU,Churchill Place,5,21086c90-333b-11ec-b6e9-1b9061b936a6,Complete Travel,NG,Ikeja,100211,gbtnigeria.com,0.23783783783783788,4.0,0.43243243243243246,0.0,0.0,0.0,0.0,0.0
199,GBT TRAVEL SERVICES UK LIMITED,GB,United Kingdom,England,London,E14 5HU,Churchill Place,5,85de0a40-93e4-11eb-90d2-e3355a7e800b,Lawyers Travel,US,New York,10017,amexglobalbusinesstravel.com,0.2138888888888889,5.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0
201,GEO ENTERTAINMENT TELEVISION (PVT.) LIMITED,PK,Pakistan,,,,,,00716e81-0933-11ee-be6e-095ff0fb6228,Geo Mobile & Easypaisa Shop,PK,Burewala,78646,,0.43442622950819676,1.0,0.4262295081967213,1.0,0.0,0.0,0.0,0.0
201,GEO ENTERTAINMENT TELEVISION (PVT.) LIMITED,PK,Pakistan,,,,,,00f5b979-2095-11ee-989d-6f0dfecbf545,Geo Shoes and Sneakers,PK,Rawalpindi,23451,,0.38333333333333336,2.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
201,GEO ENTERTAINMENT TELEVISION (PVT.) LIMITED,PK,Pakistan,,,,,,23524480-93e5-11eb-b5f6-816dd10ac7b0,Geo TV Network,PK,Karachi Division,,geo.tv,0.36739130434782613,3.0,0.30434782608695654,1.0,0.0,0.0,0.0,0.0
201,GEO ENTERTAINMENT TELEVISION (PVT.) LIMITED,PK,Pakistan,,,,,,fce143ad-93e4-11eb-86dd-ffbd1b53140e,HarPal Geo,PK,Karachi,74400,harpalgeo.tv,0.31000000000000005,4.0,0.2,1.0,0.0,0.0,0.0,0.0
201,GEO ENTERTAINMENT TELEVISION (PVT.) LIMITED,PK,Pakistan,,,,,,13daeace-93e5-11eb-b4a6-27899be4e45d,E! Online,US,Los Angeles,90036,eonline.com,0.165,5.0,0.3,0.0,0.0,0.0,0.0,0.0
208,Google Cloud EMEA Limited,IE,Ireland,Leinster,,,,,a7fea907-199d-11f0-9eba-c9ebbf6c8560,Google Cloud,US,Mountain View,94043,swissrallvays.shop,0.45517241379310347,1.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.0
208,Google Cloud EMEA Limited,IE,Ireland,Leinster,,,,,02014628-e784-11ec-b3be-21946f35815c,Mekas Cloud Services,US,San Jose,95128,mekas.com,0.2972972972972973,2.0,0.5405405405405406,0.0,0.0,0.0,0.0,0.0
208,Google Cloud EMEA Limited,IE,Ireland,Leinster,,,,,ea1ef585-0db2-11ec-a7f3-33eabf6446aa,ISP Cloud Services Inc.,US,Miami,33129,escadmin.com,0.28285714285714286,3.0,0.5142857142857142,0.0,0.0,0.0,0.0,0.0
208,Google Cloud EMEA Limited,IE,Ireland,Leinster,,,,,9b99eb38-8535-11ed-b736-cdd032151ab1,Bon Plan Sur Mesure,FR,Saint-Brice-sous-Forêt,95350,bonplansurmesure.com,0.2138888888888889,4.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0
208,Google Cloud EMEA Limited,IE,Ireland,Leinster,,,,,71534048-93e4-11eb-a746-fdabd18be9c6,DoubleClick,US,New York,10002,google.com,0.19642857142857145,5.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
212,Grassfish Denmark ApS,DK,Denmark,Central Denmark Region,Aarhus Municipality,8260,Fabrikvej,11b,03ae71d3-93e5-11eb-aa66-9b8d95e2171b,playscapes Denmark,DK,Aarhus,8260,playscapes.dk,0.6102564102564103,1.0,0.5641025641025641,1.0,0.5,1.0,0.0,0.0
212,Grassfish Denmark ApS,DK,Denmark,Central Denmark Region,Aarhus Municipality,8260,Fabrikvej,11b,09dabf8f-02f4-11ed-97ce-2bd0fada5731,Jysk Auto ApS.,DK,Aarhus Municipality,8260,jyskauto.dk,0.5677647058823531,2.0,0.29411764705882354,1.0,1.0,1.0,0.8,0.0
212,Grassfish Denmark ApS,DK,Denmark,Central Denmark Region,Aarhus Municipality,8260,Fabrikvej,11b,19e34250-93e5-11eb-aa66-9b8d95e2171b,Transport partner,DK,Aarhus,8260,transport-partner.dk,0.4736842105263158,3.0,0.3157894736842105,1.0,0.5,1.0,0.0,0.0
212,Grassfish Denmark ApS,DK,Denmark,Central Denmark Region,Aarhus Municipality,8260,Fabrikvej,11b,008453c7-f3d1-11ed-a363-5120b9b48004,Denmark Lesotho Network Dln,DK,Aarhus,8210,,0.45625,4.0,0.375,1.0,0.5,0.0,0.0,0.0
212,Grassfish Denmark ApS,DK,Denmark,Central Denmark Region,Aarhus Municipality,8260,Fabrikvej,11b,4969092a-1ef3-11ed-9ad7-61f2ca9d6c3c,Buté ApS.,DK,Aarhus,8000,bute.dk,0.4396551724137931,5.0,0.3448275862068966,1.0,0.5,0.0,0.0,0.0
214,GreenMind A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2880,Brudelysvej,23,205a2882-092a-11ee-b84c-9b2922821bc8,GreenMind,DK,Rødovre Municipality,2610,,0.6500000000000001,1.0,0.8181818181818182,1.0,0.0,0.0,0.0,0.0
214,GreenMind A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2880,Brudelysvej,23,7f603490-93e4-11eb-86dd-ffbd1b53140e,GreenMind Aalborg,DK,Aarhus,8000,greenmind.dk,0.6033333333333333,2.0,0.7333333333333333,1.0,0.0,0.0,0.0,0.0
214,GreenMind A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2880,Brudelysvej,23,06fc2927-01b5-11ec-97ea-7bdcc0193a4b,Greenmind Brand,TH,,,greenmindbrand.com,0.43214285714285716,3.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0
214,GreenMind A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2880,Brudelysvej,23,19c96c04-0c28-11ee-a2f9-870c44f4b012,Green Mind Pro,SE,Boo,132 41,greenmind.pro,0.40740740740740744,4.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.0
214,GreenMind A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2880,Brudelysvej,23,051a1545-01b4-11ef-ade1-91904611b689,GreenMind Ventures,BR,Campinas,,gmventures.com.br,0.39032258064516134,5.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.0
216,GSM ASSOCIATION,GB,United Kingdom,England,London,EC4R 3AB,Angel Lane,1,b1eae542-93e4-11eb-aa66-9b8d95e2171b,GSMA Training,GB,London,EC4N 8AF,gsmatraining.com,0.6142857142857142,1.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0
216,GSM ASSOCIATION,GB,United Kingdom,England,London,EC4R 3AB,Angel Lane,1,01257d16-93e5-11eb-a33a-a3dfba582839,GSMA Intelligence,GB,London,EC4R 3AB,gsmaintelligence.com,0.6078750000000002,2.0,0.3125,1.0,1.0,1.0,0.8,1.0
